factor,ICIR,is_timeseries
f_ts_贵金_bias_diff_div_f_relative_rsi_diff,,True
f_ts_贵金_bias_diff_x_hurst_signal_short,,True
f_ts_贵金_bias_diff_x_hurst_strength,,True
f_ts_贵金_f_relative_rsi_diff_sq,,True
f_ts_贵金_bias_diff_rank_x_bias_diff_rank,,True
f_ts_贵金_bias_diff_rank_x_f_relative_rsi_diff_rank,,True
f_ts_贵金_bias_diff_rank_x_hurst_strength_rank,,True
f_ts_贵金_bias_diff_rank_x_hurst_value_rank,,True
f_ts_贵金_bias_diff_rank_x_kc_width_rank,,True
f_ts_贵金_bias_diff_rank_x_mfi_index_rank,,True
f_ts_贵金_bias_diff_rank_x_momentum_5_rank,,True
f_ts_贵金_bias_diff_rank_x_oi_chg_rank,,True
f_ts_贵金_bias_diff_rank_x_pv_oi_efficiency_rank,,True
f_ts_贵金_bias_diff_rank_x_pv_oi_momentum_rank,,True
f_ts_贵金_bias_diff_rank_x_pv_oi_vol_ratio_rank,,True
f_ts_贵金_bias_diff_rank_x_pv_skew_ma5_rank,,True
f_ts_贵金_bias_diff_vol_norm,,True
f_ts_贵金_bias_diff_raw_x_volnorm,,True
f_ts_贵金_f_relative_rsi_diff_vol_norm,,True
f_ts_贵金_f_relative_rsi_diff_raw_x_volnorm,,True
f_ts_贵金_hurst_signal_long_vol_norm,,True
f_ts_贵金_hurst_signal_long_raw_x_volnorm,,True
f_ts_贵金_hurst_signal_short_vol_norm,,True
f_ts_贵金_hurst_signal_short_raw_x_volnorm,,True
f_ts_贵金_hurst_strength_vol_norm,,True
f_ts_贵金_hurst_strength_raw_x_volnorm,,True
f_ts_贵金_hurst_value_vol_norm,,True
f_ts_贵金_hurst_value_raw_x_volnorm,,True
f_ts_贵金_kc_width_vol_norm,,True
f_ts_贵金_kc_width_raw_x_volnorm,,True
f_ts_贵金_ma5_vol_norm,,True
f_ts_贵金_ma5_raw_x_volnorm,,True
f_ts_贵金_mfi_index_vol_norm,,True
f_ts_贵金_mfi_index_raw_x_volnorm,,True
f_ts_贵金_momentum_5_vol_norm,,True
f_软商_bias_diff_div_bias_diff,,False
f_软商_bias_diff_x_f_relative_rsi_diff,,False
f_软商_bias_diff_logx_f_relative_rsi_diff,,False
f_软商_bias_diff_x_hurst_strength,,False
f_软商_bias_diff_cube,,False
