trade_date,基准_全市场平均,精选全板块多空对冲策略,最优因子暴露组(G4),最差因子暴露组(G0)
2018-01-10,0.985437,1.0444914,1.0106201,0.9661287
2018-01-11,0.9679007,1.13141,1.0106201,0.88573116
2018-01-12,0.94556814,1.1916379,1.0106201,0.83858144
2018-01-15,0.9327324,1.281247,1.0106201,0.7755216
2018-01-16,0.92499846,1.3628714,1.0106201,0.7261154
2018-01-17,0.9200582,1.4554639,1.0106201,0.6767836
2018-01-18,0.9142368,1.527482,1.0106201,0.6432955
2018-01-19,0.92037725,1.5846064,1.0106201,0.6192378
2018-01-22,0.92478955,1.6077372,1.0106201,0.6101987
2018-01-23,0.93255424,1.6271938,1.0106201,0.60281414
2018-01-24,0.94697213,1.6378088,0.99881554,0.5918405
2018-01-25,0.95603,1.6356182,0.9792469,0.58103687
2018-01-26,0.9691308,1.6421565,0.9616234,0.5682572
2018-01-29,0.9725318,1.6511047,0.94038725,0.5526116
2018-01-30,0.9830819,1.6537014,0.9266667,0.5436797
2018-01-31,0.98976046,1.6621581,0.9147393,0.5339016
2018-02-01,1.0001713,1.6737043,0.90169674,0.5225804
2018-02-02,1.0023248,1.6438849,0.8711716,0.5142
2018-02-05,1.0055296,1.6382905,0.84327215,0.4994825
2018-02-06,1.0126668,1.6698972,0.8316626,0.48296976
2018-02-07,1.0195973,1.6746681,0.81952816,0.4745431
2018-02-08,1.0270292,1.6640722,0.8041279,0.46862814
2018-02-09,1.0407315,1.6365745,0.78614306,0.46589077
2018-02-12,1.0419997,1.6313353,0.7664564,0.4557154
2018-02-13,1.040118,1.6283748,0.741737,0.44184485
2018-02-14,1.0290576,1.5820351,0.70464754,0.43232498
2018-02-22,1.018801,1.5216912,0.6741993,0.4301342
2018-02-23,0.9915169,1.4438069,0.621002,0.41821018
2018-02-26,0.9601742,1.3413246,0.56336945,0.40908268
2018-02-27,0.93053854,1.2617276,0.51545614,0.39856693
2018-02-28,0.8605799,1.2197359,0.4537692,0.3641334
2018-03-01,0.7952259,1.2283858,0.40176708,0.31982124
2018-03-02,0.7474325,1.2423247,0.36496028,0.2868926
2018-03-05,0.71387184,1.200472,0.33288684,0.27134505
2018-03-06,0.6798543,1.1739122,0.3014285,0.25170586
2018-03-07,0.65421444,1.1030391,0.2772813,0.24673824
2018-03-08,0.64222574,1.0624664,0.2613361,0.24162509
2018-03-09,0.6364487,1.0109452,0.2493598,0.242269
2018-03-12,0.6258919,0.9757078,0.23703663,0.23874076
2018-03-13,0.61259574,0.941621,0.22450194,0.23445646
2018-03-14,0.606019,0.88001776,0.21100727,0.23570217
2018-03-15,0.59295654,0.8215727,0.19711138,0.23583378
2018-03-16,0.5845678,0.78878635,0.18618934,0.23217748
2018-03-19,0.58611166,0.75313854,0.17825814,0.23278013
2018-03-20,0.59579366,0.72794145,0.17470478,0.23592785
2018-03-21,0.60016215,0.7213653,0.17329736,0.23615858
2018-03-22,0.6103895,0.7007946,0.17041682,0.23896755
2018-03-23,0.62922764,0.6808679,0.17197497,0.24794738
2018-03-26,0.6488033,0.66317034,0.17331135,0.25631896
2018-03-27,0.66650015,0.6421901,0.17327873,0.2643797
2018-03-28,0.69020605,0.6058835,0.17287362,0.2787085
2018-03-29,0.72184205,0.5800327,0.17227948,0.28964207
2018-03-30,0.74368244,0.5566116,0.16921388,0.29618353
2018-04-02,0.7624322,0.5376738,0.16726235,0.30284485
2018-04-03,0.7850613,0.5360704,0.1716309,0.31165767
2018-04-04,0.8022432,0.5298608,0.17596321,0.32313463
2018-04-09,0.8026061,0.51876616,0.1763321,0.3305781
2018-04-10,0.80911815,0.50092024,0.1757081,0.34078038
2018-04-11,0.82477915,0.47865793,0.18214282,0.3684056
2018-04-12,0.8494667,0.48016438,0.19336931,0.38995305
2018-04-13,0.86687475,0.47971395,0.2024426,0.40861621
2018-04-16,0.893359,0.47158936,0.2104768,0.43175313
2018-04-17,0.9144364,0.4777719,0.22164117,0.44899443
2018-04-18,0.9348982,0.46601957,0.22868805,0.4743143
2018-04-19,0.9455919,0.44890514,0.23320329,0.5010983
2018-04-20,0.96333265,0.43388253,0.24052712,0.5336047
2018-04-23,0.96518636,0.41599312,0.24114063,0.55696684
2018-04-24,0.97225213,0.40348694,0.24572617,0.5843024
2018-04-25,0.97950315,0.38296232,0.24717341,0.61746615
2018-04-26,0.9951472,0.36753488,0.25202024,0.65444833
2018-04-27,1.0233397,0.34727454,0.25678873,0.70290756
2018-05-02,1.0303247,0.3264182,0.2569579,0.74558526
2018-05-03,1.043211,0.31316683,0.26330698,0.79427564
2018-05-04,1.0595473,0.29704443,0.26888567,0.8519947
2018-05-07,1.0693539,0.2812612,0.2712164,0.9046499
2018-05-08,1.0832077,0.26669902,0.27300784,0.95746326
2018-05-09,1.1081697,0.25113937,0.27412617,1.0172454
2018-05-10,1.1313298,0.23867953,0.27772218,1.0810585
2018-05-11,1.1361624,0.22784561,0.2787877,1.1342765
2018-05-14,1.1393875,0.21796438,0.27698508,1.1761338
2018-05-15,1.1463627,0.2082292,0.27538452,1.2218683
2018-05-16,1.1490388,0.19675429,0.27030098,1.2666465
2018-05-17,1.155277,0.18857124,0.26825458,1.309737
2018-05-18,1.1550577,0.18163039,0.26623687,1.3480937
2018-05-21,1.1339072,0.17269525,0.2543354,1.3541486
2018-05-22,1.1234531,0.16568501,0.24604844,1.3649957
2018-05-23,1.1164094,0.16232912,0.23952758,1.3564676
2018-05-24,1.1023782,0.15499781,0.23215075,1.3759545
2018-05-25,1.0901203,0.14781737,0.22371003,1.3896691
2018-05-28,1.0726762,0.1417716,0.21330437,1.3818678
2018-05-29,1.0453037,0.13684626,0.20182428,1.3555033
2018-05-30,1.0346841,0.13545033,0.19562922,1.3277229
2018-05-31,1.0282626,0.13443942,0.19127324,1.3080683
2018-06-01,1.0091293,0.13315496,0.18287097,1.2631049
2018-06-04,0.9916082,0.13202444,0.17615008,1.2274073
2018-06-05,0.9632322,0.12939274,0.1674441,1.1912107
2018-06-06,0.9295919,0.12684199,0.15631187,1.1354978
2018-06-07,0.89530516,0.12436237,0.14575897,1.0810361
2018-06-08,0.88180727,0.12248956,0.13997833,1.0544431
2018-06-11,0.8610172,0.12040239,0.13380793,1.0259292
2018-06-12,0.8283683,0.11861517,0.12591289,0.98062515
2018-06-13,0.81275433,0.11888922,0.12220951,0.9495172
2018-06-14,0.7897299,0.11697373,0.1180834,0.9327572
2018-06-15,0.76727265,0.11535778,0.11413386,0.91444486
2018-06-19,0.7586108,0.11774097,0.11483386,0.9011616
2018-06-20,0.74549854,0.11920184,0.11461265,0.88824445
2018-06-21,0.74056154,0.11863566,0.11455233,0.8919959
2018-06-22,0.73922384,0.11860402,0.11471708,0.8935167
2018-06-25,0.73946583,0.119799584,0.11596687,0.8942443
2018-06-26,0.74396604,0.12012591,0.117406204,0.9029074
2018-06-27,0.7525565,0.1209474,0.119895376,0.91587555
2018-06-28,0.7574611,0.12193156,0.12200365,0.924528
2018-06-29,0.75680435,0.122279465,0.122743405,0.9274958
2018-07-02,0.7672204,0.12314202,0.12602867,0.945778
2018-07-03,0.7810364,0.12407962,0.1301726,0.96967477
2018-07-04,0.79813826,0.12470387,0.1339683,0.99307114
2018-07-05,0.8184108,0.1261447,0.13927397,1.0209266
2018-07-06,0.84075195,0.128702,0.14559305,1.0465506
2018-07-09,0.8625664,0.1319759,0.15134934,1.061306
2018-07-10,0.8929206,0.13372123,0.15578258,1.078358
2018-07-11,0.93725526,0.13353491,0.16275688,1.1281382
2018-07-12,0.980142,0.137968,0.17072564,1.1459212
2018-07-13,1.0225945,0.14146961,0.17983453,1.1779772
2018-07-16,1.069283,0.14436194,0.19149156,1.2302512
2018-07-17,1.1211861,0.14685199,0.20178719,1.275176
2018-07-18,1.1730897,0.1495707,0.21086067,1.3089074
2018-07-19,1.2060884,0.15032788,0.21775125,1.345054
2018-07-20,1.2360997,0.15371877,0.22279346,1.3458599
2018-07-23,1.2649721,0.14724857,0.22954859,1.4433154
2018-07-24,1.2975031,0.15128158,0.23803806,1.4571629
2018-07-25,1.3264858,0.15699525,0.24648161,1.4538157
2018-07-26,1.341616,0.16115412,0.25108498,1.4424553
2018-07-27,1.3548275,0.1597154,0.2571119,1.4899567
2018-07-30,1.3598568,0.16607417,0.26799694,1.4937153
2018-07-31,1.3640306,0.17255062,0.27909172,1.4973025
2018-08-01,1.3704891,0.17242047,0.28267524,1.517657
2018-08-02,1.379779,0.17470045,0.28864825,1.529657
2018-08-03,1.3784894,0.1757257,0.29240596,1.5405937
2018-08-06,1.3598005,0.17536478,0.29247507,1.5441221
2018-08-07,1.3380452,0.1783629,0.2921316,1.5159097
2018-08-08,1.2927054,0.17209071,0.28016478,1.5071198
2018-08-09,1.2471762,0.16804686,0.26861775,1.4804184
2018-08-10,1.2059547,0.16352704,0.26033986,1.4746145
2018-08-13,1.172709,0.16049938,0.2525287,1.4576727
2018-08-14,1.1307074,0.15935244,0.24561563,1.428185
2018-08-15,1.096848,0.15882818,0.23581643,1.3759042
2018-08-16,1.0761423,0.159605,0.23077077,1.3397352
2018-08-17,1.0554427,0.15548943,0.22398621,1.3348937
2018-08-20,1.026288,0.15269783,0.2162309,1.3126404
2018-08-21,1.0071951,0.15003684,0.2100252,1.2978432
2018-08-22,0.98689896,0.14583944,0.20440915,1.2994473
2018-08-23,0.9764654,0.14169863,0.2021315,1.3218632
2018-08-24,0.9652764,0.1389591,0.20089795,1.3393526
2018-08-27,0.95893514,0.13747527,0.19825304,1.3360213
2018-08-28,0.95085883,0.13707998,0.19495335,1.3176264
2018-08-29,0.9436299,0.13436139,0.18748689,1.2932945
2018-08-30,0.9384588,0.13452855,0.18535867,1.277005
2018-08-31,0.9429617,0.13614388,0.18504277,1.259495
2018-09-03,0.9617448,0.13510278,0.18529733,1.2708591
2018-09-04,0.98618895,0.13431613,0.18570556,1.2810588
2018-09-05,1.0039619,0.13331528,0.18377128,1.2772611
2018-09-06,1.0251307,0.13145207,0.18349895,1.2932193
2018-09-07,1.0447401,0.13001893,0.18280174,1.3024049
2018-09-10,1.0529237,0.12952381,0.17951743,1.283965
2018-09-11,1.0780114,0.12876631,0.18006037,1.2953573
2018-09-12,1.095306,0.1273911,0.17811671,1.2952089
2018-09-13,1.1074885,0.12803313,0.17734142,1.2830436
2018-09-14,1.1230438,0.1280025,0.17907032,1.2958591
2018-09-17,1.1393951,0.129385,0.17955908,1.2854
2018-09-18,1.1536115,0.13011906,0.17906444,1.2745665
2018-09-19,1.1637769,0.12785988,0.17711551,1.2828237
2018-09-20,1.173609,0.12171399,0.17122786,1.3018421
2018-09-21,1.1604241,0.11404888,0.16114973,1.3072035
2018-09-25,1.1489695,0.1073215,0.15369427,1.3238348
2018-09-26,1.1329415,0.10107435,0.14609925,1.3354757
2018-09-27,1.1169477,0.09567572,0.13949265,1.3464165
2018-09-28,1.0989949,0.09176614,0.13459636,1.3541749
2018-10-08,1.0779632,0.08818265,0.13008367,1.3616534
2018-10-09,1.0437964,0.084151685,0.12389618,1.3591292
2018-10-10,1.0051231,0.08019739,0.11739831,1.3517138
2018-10-11,0.98084474,0.07686938,0.114750095,1.3773154
2018-10-12,0.94508374,0.07241295,0.10935961,1.3924633
2018-10-15,0.91043067,0.06895766,0.10476835,1.400447
2018-10-16,0.87926847,0.06658591,0.101710975,1.4077461
2018-10-17,0.84519196,0.06502442,0.099319234,1.4076556
2018-10-18,0.8245672,0.0638493,0.09866821,1.4238678
2018-10-19,0.8117619,0.06231058,0.097986266,1.4483409
2018-10-22,0.79284364,0.060075484,0.09553341,1.4640374
2018-10-23,0.7714868,0.057685524,0.09305067,1.4842331
2018-10-24,0.74770075,0.05536378,0.090152405,1.4977413
2018-10-25,0.7207952,0.053074032,0.08660498,1.5007503
2018-10-26,0.6824714,0.051847756,0.08356965,1.482827
2018-10-29,0.6444267,0.050967485,0.08039101,1.4516016
2018-10-30,0.6039223,0.050286926,0.07728808,1.4149556
2018-10-31,0.5685868,0.049849164,0.074859776,1.382817
2018-11-01,0.53715426,0.04954129,0.0725772,1.3491935
2018-11-02,0.5066871,0.04950367,0.07046237,1.3109038
2018-11-05,0.48581213,0.050065797,0.06958568,1.279708
2018-11-06,0.46590635,0.050998095,0.06939159,1.2523087
2018-11-07,0.45137036,0.050204862,0.06770853,1.2414131
2018-11-08,0.4297941,0.049326036,0.06502066,1.2138627
2018-11-09,0.4147505,0.05016965,0.063145906,1.1581026
2018-11-12,0.3963791,0.05035513,0.06169595,1.1272287
2018-11-13,0.3793779,0.05053499,0.059351806,1.0803732
2018-11-14,0.3591661,0.050958857,0.05728342,1.033661
2018-11-15,0.3414715,0.05106981,0.054764196,0.9859518
2018-11-16,0.31991914,0.051171646,0.05211713,0.9363291
2018-11-19,0.30103844,0.05076232,0.04898029,0.88746274
2018-11-20,0.28501394,0.051241625,0.046938516,0.8420888
2018-11-21,0.2674662,0.051714104,0.044657905,0.7934095
2018-11-22,0.2540373,0.05225932,0.042307783,0.7432915
2018-11-23,0.2435151,0.054210894,0.04103822,0.6932294
2018-11-26,0.23590618,0.054985825,0.039768167,0.6618657
2018-11-27,0.22831602,0.05605684,0.038223363,0.6232636
2018-11-28,0.22080944,0.053181566,0.036444236,0.62622195
2018-11-29,0.21346053,0.052652664,0.034783848,0.60391945
2018-11-30,0.20641482,0.05053481,0.033139367,0.5996594
2018-12-03,0.19671577,0.051778167,0.030940738,0.545121
2018-12-04,0.18806449,0.052123737,0.02903904,0.5079783
2018-12-05,0.18052368,0.05404715,0.028065939,0.47221106
2018-12-06,0.17539237,0.055964466,0.027272915,0.44211677
2018-12-07,0.1700614,0.05787796,0.02697653,0.42219558
2018-12-10,0.16688935,0.061371025,0.027133267,0.39916816
2018-12-11,0.16427183,0.06345968,0.027163701,0.38603088
2018-12-12,0.1627532,0.06557063,0.02731681,0.3753657
2018-12-13,0.1595814,0.06635292,0.027032895,0.3669861
2018-12-14,0.15779696,0.068656184,0.026911601,0.3526005
2018-12-17,0.155919,0.07107793,0.026881626,0.33977032
2018-12-18,0.15449443,0.074037306,0.026996713,0.32707843
2018-12-19,0.15558471,0.077051245,0.027572064,0.32073423
2018-12-20,0.15732753,0.07882066,0.027904728,0.31723863
2018-12-21,0.15820079,0.08108925,0.028189879,0.31134975
2018-12-24,0.16080813,0.08267932,0.028904155,0.31313354
2018-12-25,0.16511473,0.08523944,0.030048357,0.31583324
2018-12-26,0.16997176,0.08700614,0.031197194,0.3213624
2018-12-27,0.17526895,0.08935807,0.03240882,0.3251564
2018-12-28,0.17977192,0.09193986,0.03345743,0.3262824
2019-01-02,0.18616128,0.09342777,0.034759324,0.33369833
2019-01-03,0.1929079,0.09362115,0.036018454,0.3450956
2019-01-04,0.19956957,0.09530843,0.037867546,0.35659245
2019-01-07,0.20679954,0.09685179,0.039635595,0.36746746
2019-01-08,0.21507792,0.09849269,0.041792933,0.3812427
2019-01-09,0.2219046,0.10088862,0.043810617,0.39037427
2019-01-10,0.22955135,0.10450666,0.04651484,0.40047073
2019-01-11,0.23527165,0.107635,0.048744872,0.40768242
2019-01-14,0.24343204,0.11240688,0.05193437,0.4162839
2019-01-15,0.2527165,0.1186748,0.055779673,0.42389384
